TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
1060,2022-01-12,2022,1,1,2,12,Texas,Abilene,79605,Male,Adult,3,Property Manager,3739,5,5,2,2,337,57,Average,Sale,1,3868,303773.8,19869.0,7.052513456454343,25956.0,103,607
1061,2022-09-20,2022,3,9,38,20,California,Fresno,93750,Male,Middle Aged,3,Property Manager,3418,4,4,2,2,473,43,Poor,Sale,3,0,471216.0,56362.0,3.1,35372.0,69,601
1062,2022-08-05,2022,3,8,31,5,New Hampshire,Manchester,3105,Male,Adult,2,Listing Coordinator,814,1,1,1,1,94,44,Excellent,Sale,3,0,24543.0,35120.0,3.6,5997.0,139,32
1063,2023-01-06,2023,1,1,1,6,Illinois,Chicago,60691,Male,Adult,2,Leasing Consultant,3565,4,4,2,2,640,54,Excellent,Rental,1,2881,752190.0,59288.0,4.0,29436.0,107,0
1064,2024-04-16,2024,2,4,16,16,South Dakota,Sioux Falls,57105,Male,Middle Aged,5,Leasing Consultant,4480,6,6,2,2,499,52,Poor,Sale,0,2096,451011.0,67941.0,143.33130143249008,47027.0,0,996
1065,2022-02-13,2022,1,2,7,13,North Carolina,Charlotte,28210,Male,Senior,2,Property Manager,2009,3,3,2,1,38,48,Excellent,Rental,1,0,497698.0,28612.0,88.24269537257095,25248.0,149,764
1066,2022-03-16,2022,1,3,11,16,Nebraska,Lincoln,68505,Female,Middle Aged,4,Property Manager,1218,2,2,1,1,77,32,Poor,Sale,2,576,677359.0,26143.0,5.1,16281.0,165,0
1067,2024-09-16,2024,3,9,38,16,Florida,Orlando,32803,Female,Middle Aged,0,Listing Coordinator,815,1,1,1,1,136,29,Excellent,Rental,2,15699,235916.0,73562.0,3.2,23964.0,56,82
1068,2024-07-06,2024,3,7,27,6,New York,New York City,10249,Male,Senior,0,Leasing Consultant,3638,5,5,2,2,91,73,Average,Rental,1,4093,917592.0,68344.0,3.8,30781.0,103,0
1069,2024-06-14,2024,2,6,24,14,Georgia,Cumming,30130,Male,Adult,0,Broker Associate,3691,5,5,2,2,46,35,Excellent,Rental,1,0,196259.0,54128.0,2.9,17977.0,108,0
1070,2024-05-25,2024,2,5,21,25,Minnesota,Duluth,55805,Female,Adult,0,Leasing Consultant,3666,5,5,2,2,357,55,Excellent,Rental,1,0,663778.6,29212.0,5.3,28643.0,112,0
1071,2024-05-08,2024,2,5,19,8,California,Pasadena,91199,Female,Middle Aged,0,Leasing Consultant,4420,6,6,2,2,652,45,Excellent,Rental,1,9001,707005.0,44602.0,2.6,31728.0,105,0
1072,2024-06-16,2024,2,6,24,16,District of Columbia,Washington,20370,Male,Middle Aged,0,Leasing Consultant,3223,4,4,2,2,314,41,Poor,Rental,1,15607,733671.0,17372.0,5.8,36905.0,132,0
1073,2024-04-22,2024,2,4,17,22,Minnesota,Minneapolis,55446,Female,Adult,0,Real Estate Agent,3230,4,4,2,2,412,34,Average,Rental,0,68,735494.0,66635.0,4.2,35520.0,0,0
1074,2024-07-03,2024,3,7,27,3,Kentucky,Louisville,40233,Male,Adult,0,Listing Coordinator,4622,6,6,3,2,197,25,Average,Rental,1,5614,667591.0,19376.0,6.065800137647451,41688.0,49,117
1075,2024-11-13,2024,4,11,46,13,Louisiana,Lake Charles,70616,Female,Middle Aged,0,Leasing Consultant,2369,4,4,2,1,227,73,Excellent,Rental,1,5851,617811.0,74295.0,3.5,14487.0,156,175
1076,2024-11-18,2024,4,11,47,18,Massachusetts,Lynn,1905,Female,Middle Aged,0,Listing Coordinator,2678,4,4,2,1,68,64,Average,Sale,1,4647,126446.0,42113.0,3.1,7604.0,44,22
1077,2024-11-17,2024,4,11,46,17,California,San Jose,95128,Male,Adult,0,Broker Associate,1442,3,3,1,1,177,62,Poor,Sale,1,6713,255915.0,56540.0,2.3,29417.0,11,115
1078,2024-11-17,2024,4,11,46,17,Texas,Lubbock,79405,Female,Adult,0,Leasing Consultant,1653,3,3,2,1,261,34,Excellent,Sale,2,0,776448.8,24269.0,2.7,48028.0,130,219
1079,2024-11-10,2024,4,11,45,10,Texas,Dallas,75260,Male,Senior,0,Leasing Consultant,3721,5,5,2,2,271,68,Average,Sale,1,8382,57943.0,30795.0,3.2,22328.0,148,267
1080,2024-09-25,2024,3,9,39,25,Louisiana,Lake Charles,70616,Female,Middle Aged,0,Listing Coordinator,1420,2,3,1,1,123,23,Excellent,Sale,1,4659,277308.0,54784.0,4.730432288367535,27706.0,108,42
1081,2024-07-11,2024,3,7,28,11,North Carolina,Asheville,28805,Female,Senior,0,Listing Coordinator,4278,5,5,2,2,39,49,Excellent,Sale,0,5240,766482.0,28319.0,4.0,4493.0,0,0
1082,2024-12-18,2024,4,12,51,18,Tennessee,Knoxville,36007,Male,Middle Aged,0,Property Manager,585,1,1,1,1,110,31,Poor,Rental,1,965,383199.0,38929.0,7.360347644641759,46985.0,80,221
1083,2024-11-04,2024,4,11,45,4,Kansas,Kansas City,66160,Female,Adult,0,Real Estate Agent,4086,5,5,2,2,98,23,Excellent,Rental,1,7996,854221.0,17931.0,4.5,7914.0,161,109
1084,2024-04-15,2024,2,4,16,15,Texas,El Paso,88546,Male,Adult,0,Property Manager,1064,1,2,1,1,136,36,Excellent,Sale,1,4517,408965.0,32508.0,4.6,48559.0,53,0
1085,2024-06-14,2024,2,6,24,14,Ohio,Columbus,43268,Male,Adult,0,Listing Coordinator,2602,4,4,2,1,299,6,Poor,Rental,1,2109,528251.4,34816.0,4.4,5316.0,116,0
1086,2024-08-26,2024,3,8,35,26,Iowa,Davenport,52804,Male,Adult,0,Broker Associate,4924,6,6,3,2,521,66,Poor,Sale,1,7513,257513.0,531552.6315789474,3.8,20199.0,108,167
1087,2024-06-26,2024,2,6,26,26,Pennsylvania,Scranton,18514,Male,Middle Aged,0,Leasing Consultant,1948,3,3,2,1,68,2,Average,Sale,1,0,269186.0,59262.0,3.3,46594.0,20,0
1088,2024-05-20,2024,2,5,21,20,Missouri,Kansas City,64101,Female,Adult,0,Property Manager,1154,2,2,1,1,117,38,Poor,Rental,1,2349,664905.0,39742.0,2.6,26453.0,9,85
1089,2024-07-22,2024,3,7,30,22,Alabama,Huntsville,35815,Male,Middle Aged,0,Broker Associate,1219,2,2,1,1,219,10,Poor,Rental,1,2151,937254.0,33121.0,2.6,31644.0,158,0
1090,2024-10-07,2024,4,10,41,7,Utah,Salt Lake City,84140,Female,Senior,0,Real Estate Agent,888,1,1,1,1,119,37,Excellent,Rental,2,5657,467611.0,19287.0,4.5,30680.0,69,113
1091,2024-08-11,2024,3,8,32,11,Ohio,Cleveland,44111,Female,Adult,0,Broker Associate,3571,4,4,2,2,512,49,Average,Rental,1,0,227136.0,18707.0,3.0,25374.0,8,175
1092,2024-05-26,2024,2,5,21,26,Florida,Jacksonville,32225,Female,Senior,0,Leasing Consultant,3714,5,5,2,2,603,58,Excellent,Sale,1,2087,113331.0,44898.0,4.726798851495397,30686.0,78,46
1093,2024-11-22,2024,4,11,47,22,Illinois,Springfield,62718,Male,Adult,0,Broker Associate,1125,2,2,1,1,9,60,Poor,Rental,1,8460,880683.0,24099.0,5.7,29872.0,36,91
1094,2024-08-02,2024,3,8,31,2,District of Columbia,Washington,20370,Male,Adult,0,Listing Coordinator,4662,6,6,3,2,472,32,Average,Sale,1,8372,786593.0,49666.0,5.5,10844.0,150,182
1095,2024-10-22,2024,4,10,43,22,California,San Rafael,94913,Female,Senior,0,Listing Coordinator,4672,6,6,3,2,143,44,Poor,Rental,1,1096,806917.0,683931.0344827587,5.8,39668.0,9,171
1096,2024-09-18,2024,3,9,38,18,Texas,San Antonio,78210,Female,Adult,0,Leasing Consultant,4927,6,6,3,2,389,26,Poor,Rental,1,516,88858.0,70029.0,5.8,7422.0,143,168
1097,2024-07-30,2024,3,7,31,30,Missouri,Kansas City,64144,Female,Middle Aged,0,Broker Associate,2297,3,3,2,1,453,21,Poor,Rental,0,8391,917924.0,56870.0,2.5,30810.0,0,0
1098,2024-07-20,2024,3,7,29,20,California,San Francisco,94147,Female,Middle Aged,0,Real Estate Agent,3137,4,4,2,2,17,6,Average,Sale,1,1987,845039.0,21681.0,2.9,4163.0,124,104
1099,2024-11-22,2024,4,11,47,22,Louisiana,Metairie,70033,Male,Senior,0,Real Estate Agent,591,1,1,1,1,81,51,Poor,Sale,0,5353,764931.0,1994956.5217391304,2.3,45884.0,0,311
1100,2024-05-20,2024,2,5,21,20,Kansas,Topeka,66667,Male,Adult,0,Leasing Consultant,3107,4,4,2,2,473,13,Poor,Sale,0,405,611126.0,18338.0,4.5,37392.0,0,0
1101,2024-08-02,2024,3,8,31,2,Colorado,Denver,80243,Female,Middle Aged,0,Leasing Consultant,4387,5,5,2,2,67,30,Average,Rental,1,3532,596549.0,22695.0,5.8,48960.0,156,0
1102,2024-06-03,2024,2,6,23,3,New York,Buffalo,14225,Male,Senior,0,Listing Coordinator,906,1,1,1,1,89,56,Excellent,Sale,1,4390,153255.0,52133.0,2.7,8276.0,42,132
1103,2024-11-12,2024,4,11,46,12,North Carolina,Wilmington,28410,Female,Middle Aged,0,Leasing Consultant,1790,3,3,2,1,151,51,Average,Rental,1,4709,369877.0,42680.0,3.1,38840.0,105,95
1104,2024-06-28,2024,2,6,26,28,Connecticut,Danbury,6816,Female,Senior,0,Property Manager,3109,4,4,2,2,341,22,Poor,Sale,1,906,649426.0,41738.0,3.0,45924.0,93,123
1105,2024-06-02,2024,2,6,22,2,New York,New York City,10115,Female,Adult,0,Leasing Consultant,1830,3,3,2,1,174,72,Excellent,Sale,2,4070,931482.0,15415.0,4.4,33201.0,37,6
1106,2024-05-19,2024,2,5,20,19,Kentucky,Migrate,31866,Female,Adult,0,Real Estate Agent,1425,3,3,1,1,119,15,Average,Rental,1,2829,453383.0,69618.0,1.396988056084473,10088.0,116,0
1107,2024-11-10,2024,4,11,45,10,Connecticut,Hartford,6120,Male,Adult,0,Broker Associate,886,1,1,1,1,17,14,Excellent,Sale,2,6125,659172.0,45973.0,4.1,30777.0,140,97
1108,2024-06-30,2024,2,6,26,30,Texas,Lubbock,79405,Female,Adult,0,Property Manager,4736,6,6,3,2,597,11,Poor,Sale,1,1328,463521.0,15960.0,3.8,27027.0,146,0
1109,2024-11-01,2024,4,11,44,1,Iowa,Sioux City,51105,Female,Adult,0,Listing Coordinator,2538,4,4,2,1,106,65,Excellent,Rental,1,8701,171978.0,37929.0,2.2,32088.0,152,190
1110,2024-08-26,2024,3,8,35,26,Arizona,Apache Junction,85219,Male,Adult,0,Listing Coordinator,2153,3,3,2,1,193,44,Excellent,Sale,1,9232,102054.0,51251.0,3.0,12975.0,81,0
1111,2024-10-27,2024,4,10,43,27,New York,Schenectady,12325,Female,Adult,0,Property Manager,1525,3,3,2,1,152,28,Average,Rental,1,0,992733.0,39729.0,3.4,22185.0,76,219
1112,2024-10-07,2024,4,10,41,7,Alabama,Mobile,36616,Male,Middle Aged,0,Listing Coordinator,711,1,1,1,1,9,39,Average,Sale,1,3946,682239.0,18785.0,4.2,41783.0,68,139
1113,2024-05-26,2024,2,5,21,26,Texas,El Paso,79934,Male,Adult,0,Leasing Consultant,925,1,1,1,1,179,15,Average,Rental,1,5319,681055.0,28387.0,2.1,45964.0,119,95
1114,2024-10-23,2024,4,10,43,23,Pennsylvania,Levittown,19058,Male,Middle Aged,0,Leasing Consultant,4044,5,5,2,2,313,64,Poor,Rental,1,0,637982.8,53609.0,8.196234281094455,16829.0,124,49
1115,2024-06-20,2024,2,6,25,20,New York,Rochester,14683,Male,Adult,0,Broker Associate,1161,2,2,1,1,186,51,Average,Sale,1,4639,703080.6,52638.0,2.6,45414.0,97,0
1116,2024-10-18,2024,4,10,42,18,New Jersey,Trenton,8603,Female,Adult,0,Property Manager,4900,6,6,3,2,901,14,Average,Rental,1,669,963026.0,528880.0,2.5,13222.0,55,0
1117,2024-07-09,2024,3,7,28,9,California,Long Beach,90810,Male,Senior,0,Real Estate Agent,1200,2,2,1,1,113,43,Excellent,Sale,2,8011,418136.0,25194.0,2.7,40884.0,106,165
1118,2024-08-31,2024,3,8,35,31,Missouri,Kansas City,64130,Male,Senior,0,Leasing Consultant,2366,3,4,2,1,374,54,Average,Sale,1,8506,790550.0,57531.0,4.9,20182.0,82,0
1119,2024-08-29,2024,3,8,35,29,Virginia,Arlington,22244,Female,Adult,0,Property Manager,2931,4,4,2,1,166,74,Poor,Sale,1,6949,419042.6,18300.0,3.1,49717.0,70,0
1120,2024-07-28,2024,3,7,30,28,Oregon,Portland,97216,Male,Senior,0,Listing Coordinator,2284,3,3,2,1,68,6,Average,Sale,2,2382,448425.0,21338.0,3.2,39970.0,144,98
1121,2024-12-03,2024,4,12,49,3,Florida,Lehigh Acres,33972,Female,Middle Aged,0,Listing Coordinator,1776,3,3,2,1,195,34,Average,Sale,1,7088,97819.0,30858.0,3.1,44839.0,105,22
1122,2024-08-18,2024,3,8,33,18,Utah,Salt Lake City,84145,Female,Middle Aged,0,Listing Coordinator,3238,4,4,2,2,564,54,Excellent,Sale,1,7676,496697.0,62132.0,3.4,13074.0,134,0
1123,2024-07-08,2024,3,7,28,8,Oklahoma,Oklahoma City,73179,Female,Middle Aged,0,Leasing Consultant,1244,2,2,1,1,8,61,Excellent,Sale,1,11292,279925.0,1415448.275862069,2.9,41048.0,144,0
1124,2024-05-08,2024,2,5,19,8,Iowa,Des Moines,50347,Male,Middle Aged,0,Property Manager,4472,6,6,2,2,609,57,Excellent,Sale,2,9988,417598.0,16906.0,2.8,36911.0,12,0
1125,2024-12-09,2024,4,12,50,9,Tennessee,Nashville,37245,Female,Middle Aged,0,Broker Associate,1970,3,3,2,1,262,56,Excellent,Sale,1,7628,379602.0,39307.0,5.6,6341.0,25,20
1126,2024-10-16,2024,4,10,42,16,Massachusetts,Boston,2163,Male,Adult,0,Broker Associate,2885,4,4,2,1,533,34,Poor,Sale,1,6009,859187.0,31924.0,4.0,2914.0,142,228
1127,2024-05-05,2024,2,5,18,5,Texas,Houston,63304,Male,Senior,0,Broker Associate,2565,4,4,2,1,395,62,Excellent,Rental,1,631,148534.0,72940.0,5.2,17363.0,101,0
1128,2024-11-26,2024,4,11,48,26,Pennsylvania,Harrisburg,17110,Male,Adult,0,Real Estate Agent,951,1,1,1,1,38,56,Poor,Rental,0,0,477317.0,59350.0,3.0,33597.0,0,311
1129,2024-06-11,2024,2,6,24,11,Colorado,Colorado Springs,80915,Female,Middle Aged,0,Property Manager,3102,4,4,2,2,533,12,Poor,Sale,1,5021,964402.0,18244.0,3.8,48424.0,50,0
1130,2024-07-17,2024,3,7,29,17,New York,New York City,10060,Female,Senior,0,Property Manager,3529,4,4,2,2,141,45,Excellent,Rental,1,3469,134283.0,59926.0,2.5,42636.0,44,123
1131,2024-08-17,2024,3,8,33,17,Texas,Houston,77045,Female,Adult,0,Real Estate Agent,1268,2,2,1,1,50,15,Average,Sale,1,1814,881620.0,57300.0,2.6,41751.0,10,34
1132,2024-10-09,2024,4,10,41,9,Texas,Amarillo,79105,Male,Middle Aged,0,Leasing Consultant,1803,3,3,2,1,227,54,Poor,Rental,1,910,137007.0,63308.0,5.2,18977.0,91,163
1133,2024-09-07,2024,3,9,36,7,District of Columbia,Washington,20420,Female,Middle Aged,0,Broker Associate,3217,4,4,2,2,90,17,Poor,Sale,1,4538,902938.0,32624.0,4.7,9615.0,136,0
1134,2024-04-04,2024,2,4,14,4,Tennessee,Memphis,38136,Female,Middle Aged,0,Leasing Consultant,2069,3,3,2,1,384,4,Excellent,Sale,0,75,942153.0,74103.0,2.7,20300.0,0,0
1135,2024-06-01,2024,2,6,22,1,Ohio,Cincinnati,45271,Female,Adult,0,Property Manager,3857,5,5,2,2,59,59,Average,Sale,1,1497,990868.0,23113.0,4.6,9948.0,103,32
1136,2024-07-22,2024,3,7,30,22,Louisiana,Metairie,70033,Female,Middle Aged,0,Real Estate Agent,4414,6,6,2,2,502,32,Poor,Sale,1,7540,373282.0,30253.0,3.4,2513.0,25,5
1137,2024-10-12,2024,4,10,41,12,Minnesota,Minneapolis,55616,Female,Middle Aged,0,Leasing Consultant,3784,5,5,2,2,129,3,Average,Rental,1,5122,462471.0,283578.94736842107,3.8,10776.0,66,186
1138,2024-10-21,2024,4,10,43,21,Connecticut,Hartford,6105,Male,Middle Aged,0,Real Estate Agent,2136,3,3,2,1,137,61,Average,Sale,1,2440,770124.0,63598.0,5.2,46384.0,87,101
1139,2024-09-08,2024,3,9,36,8,Louisiana,Metairie,70005,Female,Adult,0,Leasing Consultant,723,1,1,1,1,27,11,Poor,Rental,1,2332,621054.0,39621.0,4.5,33537.0,127,246
1140,2024-12-29,2024,4,12,52,29,Pennsylvania,Lancaster,17605,Male,Middle Aged,0,Property Manager,2813,4,4,2,1,358,58,Average,Sale,1,9555,60833.0,31609.0,2.7,15443.0,159,275
1141,2024-05-06,2024,2,5,19,6,Pennsylvania,Pittsburgh,15240,Male,Adult,0,Broker Associate,1950,3,3,2,1,130,46,Excellent,Rental,0,680,560089.0,42594.0,2.6,9473.0,0,74
1142,2024-04-18,2024,2,4,16,18,Texas,San Antonio,78260,Male,Adult,0,Listing Coordinator,4078,5,5,2,2,437,69,Excellent,Rental,1,1177,986857.0,53859.0,4.2,8179.0,42,22
1143,2024-05-02,2024,2,5,18,2,New York,New York City,10131,Female,Adult,0,Leasing Consultant,3104,4,4,2,2,120,37,Poor,Sale,0,0,580666.0,39685.0,3.1,24224.0,0,0
1144,2024-04-08,2024,2,4,15,8,Alabama,Birmingham,35263,Female,Adult,0,Property Manager,4053,5,5,2,2,622,24,Poor,Rental,1,9913,688462.0,52198.0,2.1,15385.0,57,0
1145,2024-10-27,2024,4,10,43,27,District of Columbia,Washington,20073,Male,Middle Aged,0,Property Manager,4980,6,6,3,2,910,57,Excellent,Sale,1,8502,865515.0,40578.0,2.2,28699.0,68,113
1146,2024-06-08,2024,2,6,23,8,Arizona,Phoenix,85005,Male,Adult,0,Leasing Consultant,1916,3,3,2,1,236,17,Poor,Rental,1,9347,694102.0,61013.0,5.7,45735.0,123,0
1147,2024-10-14,2024,4,10,42,14,Arkansas,Fort Smith,72905,Male,Middle Aged,0,Leasing Consultant,800,1,1,1,1,55,52,Excellent,Sale,2,3381,514689.0,62107.0,5.2,44910.0,7,22
1148,2024-12-09,2024,4,12,50,9,Colorado,Boulder,80305,Male,Middle Aged,0,Property Manager,4338,5,5,2,2,617,43,Average,Rental,0,5526,391600.0,70936.0,5.0,2050.0,0,40
1149,2024-12-03,2024,4,12,49,3,Florida,Port Saint Lucie,34985,Female,Adult,0,Property Manager,1823,3,3,2,1,140,14,Average,Rental,1,12798,754249.0,44858.0,2.2,33870.0,117,21
1150,2024-11-19,2024,4,11,47,19,California,Oakland,94627,Male,Senior,0,Real Estate Agent,4762,6,6,3,2,229,28,Excellent,Rental,1,7481,578612.0,74726.0,4.7,26101.0,39,53
1151,2024-08-11,2024,3,8,32,11,New York,White Plains,10633,Male,Middle Aged,0,Broker Associate,4892,6,6,3,2,941,46,Average,Rental,1,6516,477747.0,27844.0,2.9,25985.0,26,0
1152,2024-07-24,2024,3,7,30,24,California,Pasadena,91117,Male,Adult,0,Leasing Consultant,4505,6,6,3,2,43,66,Excellent,Rental,1,4410,149901.0,44520.0,5.8,9096.0,178,0
1153,2024-08-26,2024,3,8,35,26,California,Van Nuys,88178,Male,Middle Aged,0,Real Estate Agent,1836,3,3,2,1,281,43,Average,Sale,1,5968,123616.0,46091.0,5.0,21747.0,141,0
1154,2024-07-26,2024,3,7,30,26,Georgia,Savannah,27522,Female,Senior,0,Real Estate Agent,3154,4,4,2,2,402,67,Excellent,Rental,1,3391,435641.0,73916.0,2.4,9805.0,103,159
1155,2024-11-25,2024,4,11,48,25,Maryland,Hyattsville,20784,Female,Senior,0,Real Estate Agent,2352,4,4,2,1,143,46,Average,Rental,1,7138,121710.0,63578.0,3.5,32223.0,122,41
1156,2024-08-21,2024,3,8,34,21,New York,New York City,10105,Male,Middle Aged,0,Broker Associate,3814,5,5,2,2,47,30,Poor,Rental,1,2086,480009.0,33773.0,3.7,5495.0,159,0
1157,2024-06-30,2024,2,6,26,30,California,Los Angeles,90020,Male,Middle Aged,0,Listing Coordinator,3827,5,5,2,2,194,29,Excellent,Rental,1,8781,982245.0,43793.0,3.3,46438.0,91,157
1158,2024-10-04,2024,4,10,40,4,California,San Francisco,90355,Female,Adult,0,Property Manager,4203,5,5,2,2,511,14,Average,Rental,1,3993,843747.0,33915.0,5.8,40082.0,133,60
1159,2024-06-21,2024,2,6,25,21,Oklahoma,Oklahoma City,73135,Female,Adult,0,Property Manager,1425,3,3,1,1,137,29,Poor,Rental,1,0,264384.0,21244.0,6.0,4954.0,81,0
1160,2024-10-06,2024,4,10,40,6,Arizona,Chandler,85246,Male,Senior,0,Property Manager,4090,5,5,2,2,642,33,Average,Rental,1,7580,628730.0,55333.0,3.7,8453.0,37,0
1161,2024-09-21,2024,3,9,38,21,Michigan,Detroit,48275,Female,Middle Aged,0,Broker Associate,1075,2,2,1,1,108,33,Excellent,Sale,1,9100,113600.0,38212.0,3.3,22890.0,29,0
1162,2024-10-22,2024,4,10,43,22,Illinois,Joliet,60435,Male,Senior,0,Listing Coordinator,3407,4,4,2,2,261,3,Excellent,Sale,2,1659,764307.0,19614.0,4.0,16129.0,121,4
1163,2024-05-31,2024,2,5,22,31,California,Corona,92883,Male,Middle Aged,0,Listing Coordinator,2841,4,4,2,1,336,64,Excellent,Sale,0,2587,637329.0,20438.0,4.5,4117.0,0,9
1164,2024-09-15,2024,3,9,37,15,Iowa,Iowa City,52245,Female,Senior,0,Property Manager,4363,5,5,2,2,138,73,Excellent,Sale,2,4909,664737.0,1494791.6666666667,2.4,35875.0,16,123
1165,2024-12-26,2024,4,12,52,26,California,Orange,92862,Male,Middle Aged,0,Property Manager,4343,5,5,2,2,248,12,Excellent,Rental,1,4894,492891.0,17005.0,5.3,42562.0,164,120
1166,2024-05-03,2024,2,5,18,3,Texas,Corpus Christi,78475,Female,Adult,0,Property Manager,3496,4,4,2,2,645,4,Average,Sale,1,3812,858658.0,61105.0,3.9,11032.0,67,0
1167,2024-06-02,2024,2,6,22,2,Massachusetts,Cambridge,2142,Female,Middle Aged,0,Listing Coordinator,4746,6,6,3,2,407,50,Average,Rental,1,7077,696879.0,70903.0,4.8,5460.0,37,34
1168,2024-10-10,2024,4,10,41,10,California,Los Angeles,90094,Female,Senior,0,Leasing Consultant,4679,6,6,3,2,932,36,Poor,Sale,1,6387,420258.0,74292.0,2.9,9502.0,70,43
1169,2024-11-01,2024,4,11,44,1,New York,Jamaica,11499,Female,Middle Aged,0,Broker Associate,1677,3,3,2,1,143,72,Poor,Rental,1,7653,210620.0,66628.0,1.3349135456418222,12649.0,142,279
1170,2024-03-24,2024,1,3,12,24,Michigan,Detroit,48275,Male,Middle Aged,0,Property Manager,3439,4,4,2,2,676,13,Excellent,Rental,1,0,414739.0,65888.0,4.2,23405.0,33,0
1171,2024-06-22,2024,2,6,25,22,California,San Bernardino,92415,Female,Middle Aged,0,Property Manager,2770,4,4,2,1,185,60,Average,Sale,1,0,427337.0,26595.0,2.8,47505.0,84,88
1172,2024-05-24,2024,2,5,21,24,New York,Brooklyn,11205,Female,Middle Aged,0,Property Manager,2227,3,3,2,1,23,2,Excellent,Rental,0,1825,675611.0,49555.0,3.7,33282.0,0,0
1173,2024-03-14,2024,1,3,11,14,Oregon,Portland,97216,Female,Middle Aged,0,Listing Coordinator,3742,5,5,2,2,88,58,Excellent,Sale,1,4553,700956.0,62743.0,5.8,3392.0,33,0
1174,2024-09-13,2024,3,9,37,13,Illinois,Chicago,53865,Female,Middle Aged,0,Broker Associate,3101,4,4,2,2,168,59,Excellent,Sale,1,5921,487069.2,36351.0,4.3,48055.0,154,61
1175,2024-05-05,2024,2,5,18,5,Texas,Houston,77271,Male,Adult,0,Broker Associate,3641,5,5,2,2,107,25,Average,Sale,1,683,804555.0,43823.0,5.1,9940.0,70,0
1176,2024-08-17,2024,3,8,33,17,Alabama,Birmingham,35295,Female,Adult,0,Broker Associate,2072,3,3,2,1,82,28,Excellent,Sale,1,5155,980665.0,50130.0,2.7,932.0,160,124
1177,2024-03-18,2024,1,3,12,18,New York,Staten Island,10305,Male,Senior,0,Listing Coordinator,2897,4,4,2,1,403,68,Average,Rental,1,9406,146448.0,69960.0,5.8,39237.0,28,0
1178,2024-09-07,2024,3,9,36,7,Alaska,Anchorage,99507,Female,Adult,0,Leasing Consultant,2229,3,3,2,1,413,59,Average,Sale,1,7064,278914.0,154309.0909090909,5.5,8487.0,116,0
1179,2024-07-04,2024,3,7,27,4,Ohio,Cincinnati,45254,Male,Adult,0,Broker Associate,4293,5,5,2,2,204,19,Average,Rental,1,6672,975828.0,52209.0,15.434053011284057,29202.0,138,64
1180,2024-08-21,2024,3,8,34,21,Washington,Spokane,99205,Male,Adult,0,Property Manager,1639,3,3,2,1,148,42,Average,Rental,1,6757,331180.0,51532.0,4.6,44906.0,66,31
1181,2024-09-29,2024,3,9,39,29,Minnesota,Young America,55551,Female,Senior,0,Listing Coordinator,2380,4,4,2,1,184,42,Excellent,Rental,1,1629,459194.0,39320.0,5.4,39527.0,46,91
1182,2024-08-13,2024,3,8,33,13,Texas,Dallas,75226,Male,Middle Aged,0,Leasing Consultant,501,1,1,1,1,28,63,Poor,Sale,1,0,437716.0,45937.0,1.1101491455904116,5424.0,135,66
1183,2024-06-13,2024,2,6,24,13,Arizona,Tucson,82590,Male,Middle Aged,0,Broker Associate,3360,4,4,2,2,183,61,Excellent,Rental,1,614,635411.0,65092.0,5.8,39668.0,55,0
1184,2024-10-26,2024,4,10,43,26,North Carolina,Charlotte,28225,Female,Senior,0,Property Manager,2461,4,4,2,1,435,16,Average,Rental,1,6515,290529.0,62907.0,2.4,35875.0,29,0
1185,2024-06-30,2024,2,6,26,30,California,Corona,92883,Male,Middle Aged,0,Listing Coordinator,2841,4,4,2,1,336,64,Excellent,Sale,0,2587,637329.0,22807.0,6.065800137647451,41688.0,0,39
1186,2024-10-11,2024,4,10,41,11,Ohio,Cleveland,44111,Female,Adult,0,Broker Associate,3571,4,4,2,2,512,49,Average,Rental,1,0,227136.0,154309.0909090909,5.5,8487.0,69,236
1187,2024-04-03,2024,2,4,14,3,Texas,Corpus Christi,78475,Female,Adult,0,Property Manager,3496,4,4,2,2,645,4,Average,Sale,1,3812,858658.0,63545.0,2.3,29417.0,37,0
1188,2024-03-08,2024,1,3,10,8,Arizona,Phoenix,85005,Male,Adult,0,Leasing Consultant,1916,3,3,2,1,236,17,Poor,Rental,1,9347,694102.0,72176.0,3.7,33282.0,31,0
1189,2024-10-18,2024,4,10,42,18,Texas,San Antonio,78210,Female,Adult,0,Leasing Consultant,4927,6,6,3,2,389,26,Poor,Rental,1,516,88858.0,17273.0,5.2,44910.0,173,198
1190,2024-09-10,2024,3,9,37,10,Connecticut,Hartford,6120,Male,Adult,0,Broker Associate,886,1,1,1,1,17,14,Excellent,Sale,2,6125,659172.0,24578.0,10.352435629382342,44810.0,79,36
1191,2024-07-20,2024,3,7,29,20,Kansas,Topeka,66667,Male,Adult,0,Leasing Consultant,3107,4,4,2,2,473,13,Poor,Sale,0,405,611126.0,37985.0,8.196234281094455,16829.0,0,0
1192,2024-08-04,2024,3,8,31,4,Ohio,Cincinnati,45254,Male,Adult,0,Broker Associate,4293,5,5,2,2,204,19,Average,Rental,1,6672,975828.0,30569.0,5.3,27862.0,169,95
